id,run_id,record_id,attributes,metadata,true_type,pred_type,true_subtype,pred_subtype,created_at
14446,8,REC-000446,"{""sku"":""SKU-5F2AC8AM"",""upc"":""159963276709"",""name"":""Item_qz047"",""size"":""XXL"",""tags"":[""clothing"",""furniture""],""brand"":""Premium"",""color"":""premium"",""price"":30.42,""rating"":""4.0"",""weight"":94.48,""material"":""Leather"",""inventory"":724,""dimensions"":{""width"":390,""height"":342,""length"":198},""createdDate"":""2025-12-06T13:14:10.815Z"",""description"":""A professional sports product"",""lastModified"":""2026-03-14T17:08:57.030Z""}","{""region"":""APAC"",""source"":""API"",""status"":""Active"",""verified"":true,""confidence"":""50.39"",""department"":""Operations"",""dataQuality"":""Low"",""lastChecked"":""2026-03-11T08:19:33.757Z""}",Account,Content,Standard,Webpage,1774629225211
14447,8,REC-000447,"{""sku"":""SKU-SSAEU8M3"",""upc"":""145363089011"",""name"":""Item_gnqb5"",""size"":""One Size"",""tags"":[""music"",""books"",""toys"",""electronics""],""brand"":""BrandE"",""color"":""basic"",""price"":72.36,""rating"":""1.5"",""weight"":2.02,""material"":""Wood"",""inventory"":781,""dimensions"":{""width"":442,""height"":450,""length"":456},""createdDate"":""2025-06-28T03:11:42.232Z"",""description"":""A large food product"",""lastModified"":""2026-03-22T09:23:17.554Z""}","{""region"":""EU"",""source"":""User Submission"",""status"":""Pending"",""verified"":true,""confidence"":""25.78"",""department"":""Finance"",""dataQuality"":""Low"",""lastChecked"":""2026-03-17T12:37:13.243Z""}",Analytics,Event,User,Workshop,1774629225211
14448,8,REC-000448,"{""sku"":""SKU-OH3FTXP0"",""upc"":""615596427756"",""name"":""Item_iu94oc"",""size"":""XS"",""tags"":[""electronics"",""electronics"",""clothing""],""brand"":""BrandA"",""color"":""basic"",""price"":11.13,""rating"":""0.7"",""weight"":67.22,""material"":""Wood"",""inventory"":725,""dimensions"":{""width"":345,""height"":417,""length"":162},""createdDate"":""2025-12-16T16:41:56.665Z"",""description"":""A blue food product"",""lastModified"":""2026-03-12T20:02:50.691Z""}","{""region"":""APAC"",""source"":""User Submission"",""status"":""Archived"",""verified"":true,""confidence"":""99.62"",""department"":""Finance"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-21T18:39:13.894Z""}",Transaction,Return,Insurance,Not As Described,1774629225211
14449,8,REC-000449,"{""sku"":""SKU-PT44PJKM"",""upc"":""779212405223"",""name"":""Item_ivbjf"",""size"":""XXL"",""tags"":[""food"",""clothing""],""brand"":""BrandB"",""color"":""red"",""price"":98.08,""rating"":""0.5"",""weight"":6.7,""material"":""Wood"",""inventory"":394,""dimensions"":{""width"":99,""height"":301,""length"":24},""createdDate"":""2025-09-16T12:10:53.097Z"",""description"":""A large furniture product"",""lastModified"":""2026-03-25T07:42:59.217Z""}","{""region"":""EU"",""source"":""User Submission"",""status"":""Pending"",""verified"":false,""confidence"":""62.10"",""department"":""Finance"",""dataQuality"":""Low"",""lastChecked"":""2026-03-24T17:46:47.116Z""}",Feedback,Feedback,Comment,Rating,1774629225211
14450,8,REC-000450,"{""sku"":""SKU-GJF5H826"",""upc"":""300283898277"",""name"":""Item_2ruibn"",""size"":""XXL"",""tags"":[""art""],""brand"":""Premium"",""color"":""blue"",""price"":14.37,""rating"":""2.1"",""weight"":51.4,""material"":""Plastic"",""inventory"":232,""dimensions"":{""width"":343,""height"":122,""length"":421},""createdDate"":""2026-01-20T10:03:28.106Z"",""description"":""A deluxe sports product"",""lastModified"":""2026-03-13T06:45:28.547Z""}","{""region"":""APAC"",""source"":""User Submission"",""status"":""Pending"",""verified"":false,""confidence"":""22.98"",""department"":""Marketing"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-08T14:06:34.091Z""}",Service,Return,Express,Recall,1774629225211
14451,8,REC-000451,"{""sku"":""SKU-NQX11GEI"",""upc"":""705851397375"",""name"":""Item_0nxzgr"",""size"":""XXL"",""tags"":[""art"",""clothing"",""furniture"",""home"",""sports""],""brand"":""Store Brand"",""color"":""professional"",""price"":41.7,""rating"":""0.1"",""weight"":36.56,""material"":""Silk"",""inventory"":949,""dimensions"":{""width"":188,""height"":112,""length"":418},""createdDate"":""2025-08-11T11:17:40.560Z"",""description"":""A basic clothing product"",""lastModified"":""2026-03-12T05:02:32.383Z""}","{""region"":""APAC"",""source"":""Web Scrape"",""status"":""Archived"",""verified"":true,""confidence"":""22.88"",""department"":""Finance"",""dataQuality"":""High"",""lastChecked"":""2026-03-23T15:27:40.427Z""}",Return,Document,Damaged in Transit,Receipt,1774629225211
14452,8,REC-000452,"{""sku"":""SKU-L8NQ05P2"",""upc"":""888699594399"",""name"":""Item_s7qgyb"",""size"":""XS"",""tags"":[""food"",""food"",""electronics"",""home""],""brand"":""Premium"",""color"":""deluxe"",""price"":59.55,""rating"":""4.7"",""weight"":57.39,""material"":""Wool"",""inventory"":567,""dimensions"":{""width"":299,""height"":435,""length"":59},""createdDate"":""2025-08-18T03:47:45.871Z"",""description"":""A basic electronics product"",""lastModified"":""2026-03-03T07:10:16.677Z""}","{""region"":""MENA"",""source"":""User Submission"",""status"":""Inactive"",""verified"":true,""confidence"":""93.73"",""department"":""Sales"",""dataQuality"":""Medium"",""lastChecked"":""2026-02-27T05:39:50.252Z""}",Complaint,Return,Discriminatory,Damaged in Transit,1774629225211
14453,8,REC-000453,"{""sku"":""SKU-301047S4"",""upc"":""131247035184"",""name"":""Item_8gu8ph"",""size"":""XS"",""tags"":[""toys"",""art"",""toys"",""music"",""art""],""brand"":""Budget"",""color"":""blue"",""price"":51.52,""rating"":""3.5"",""weight"":52.28,""material"":""Polyester"",""inventory"":379,""dimensions"":{""width"":279,""height"":402,""length"":361},""createdDate"":""2026-03-18T11:02:52.361Z"",""description"":""A standard toys product"",""lastModified"":""2026-03-25T23:17:50.003Z""}","{""region"":""LATAM"",""source"":""User Submission"",""status"":""Archived"",""verified"":true,""confidence"":""9.43"",""department"":""Operations"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-20T05:31:38.966Z""}",Feedback,Feedback,Improvement,Testimonial,1774629225211
14454,8,REC-000454,"{""sku"":""SKU-5UONF0HA"",""upc"":""956398037681"",""name"":""Item_yp1k7b"",""size"":""One Size"",""tags"":[""furniture"",""toys"",""home""],""brand"":""Luxury"",""color"":""blue"",""price"":1.45,""rating"":""1.2"",""weight"":84.03,""material"":""Glass"",""inventory"":630,""dimensions"":{""width"":299,""height"":344,""length"":71},""createdDate"":""2025-07-09T06:07:10.612Z"",""description"":""A large furniture product"",""lastModified"":""2026-03-09T01:19:09.149Z""}","{""region"":""MENA"",""source"":""Manual Entry"",""status"":""Active"",""verified"":true,""confidence"":""66.11"",""department"":""Finance"",""dataQuality"":""Low"",""lastChecked"":""2026-02-27T14:59:09.254Z""}",Complaint,Transaction,Misrepresentation,Insurance,1774629225211
14455,8,REC-000455,"{""sku"":""SKU-5BAZHVWO"",""upc"":""875235355007"",""name"":""Item_290np"",""size"":""L"",""tags"":[""food"",""music"",""sports"",""art"",""toys""],""brand"":""Luxury"",""color"":""large"",""price"":41.83,""rating"":""3.8"",""weight"":25.47,""material"":""Leather"",""inventory"":316,""dimensions"":{""width"":359,""height"":166,""length"":315},""createdDate"":""2025-06-10T12:58:29.093Z"",""description"":""A premium food product"",""lastModified"":""2026-03-05T11:27:32.154Z""}","{""region"":""LATAM"",""source"":""Manual Entry"",""status"":""Active"",""verified"":true,""confidence"":""4.30"",""department"":""Finance"",""dataQuality"":""Low"",""lastChecked"":""2026-03-09T11:24:37.339Z""}",System,Shipping,Database,Standard,1774629225211
14456,8,REC-000456,"{""sku"":""SKU-8FX49XHF"",""upc"":""897095534199"",""name"":""Item_xcc86r"",""size"":""One Size"",""tags"":[""toys"",""home"",""electronics"",""clothing""],""brand"":""Budget"",""color"":""large"",""price"":22.17,""rating"":""0.9"",""weight"":47.59,""material"":""Glass"",""inventory"":306,""dimensions"":{""width"":489,""height"":23,""length"":15},""createdDate"":""2025-10-20T10:45:20.278Z"",""description"":""A consumer clothing product"",""lastModified"":""2026-03-05T16:16:52.907Z""}","{""region"":""EU"",""source"":""API"",""status"":""Inactive"",""verified"":true,""confidence"":""31.94"",""department"":""Operations"",""dataQuality"":""Low"",""lastChecked"":""2026-03-15T21:18:17.451Z""}",System,Content,Network,Image,1774629225211
14457,8,REC-000457,"{""sku"":""SKU-VU9EAGGU"",""upc"":""256864148066"",""name"":""Item_pcodal"",""size"":""XS"",""tags"":[""furniture"",""food"",""sports"",""clothing"",""electronics""],""brand"":""Luxury"",""color"":""blue"",""price"":92.06,""rating"":""4.6"",""weight"":96.17,""material"":""Glass"",""inventory"":882,""dimensions"":{""width"":361,""height"":431,""length"":451},""createdDate"":""2025-05-04T09:00:19.017Z"",""description"":""A small furniture product"",""lastModified"":""2026-03-14T11:37:05.750Z""}","{""region"":""LATAM"",""source"":""User Submission"",""status"":""Inactive"",""verified"":true,""confidence"":""35.64"",""department"":""Marketing"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-06T09:39:23.415Z""}",Content,Transaction,Presentation,Coupon,1774629225211
14458,8,REC-000458,"{""sku"":""SKU-3E4NGU6G"",""upc"":""282943619657"",""name"":""Item_72esl"",""size"":""XS"",""tags"":[""food"",""toys"",""home"",""food""],""brand"":""BrandC"",""color"":""deluxe"",""price"":6.67,""rating"":""3.2"",""weight"":8.94,""material"":""Wood"",""inventory"":624,""dimensions"":{""width"":226,""height"":120,""length"":498},""createdDate"":""2025-11-30T10:38:06.869Z"",""description"":""A blue food product"",""lastModified"":""2026-03-12T11:23:04.294Z""}","{""region"":""LATAM"",""source"":""Manual Entry"",""status"":""Active"",""verified"":true,""confidence"":""73.61"",""department"":""Support"",""dataQuality"":""High"",""lastChecked"":""2026-03-03T11:52:46.021Z""}",Security,Transaction,Encryption,Refund,1774629225211
14459,8,REC-000459,"{""sku"":""SKU-Q4RITGXZ"",""upc"":""378286772395"",""name"":""Item_z6jf8"",""size"":""XS"",""tags"":[""sports"",""art"",""clothing"",""books"",""sports""],""brand"":""BrandB"",""color"":""deluxe"",""price"":21.25,""rating"":""1.2"",""weight"":74.6,""material"":""Nylon"",""inventory"":118,""dimensions"":{""width"":270,""height"":8,""length"":446},""createdDate"":""2025-11-19T10:55:27.728Z"",""description"":""A deluxe books product"",""lastModified"":""2026-03-08T17:12:03.367Z""}","{""region"":""EU"",""source"":""User Submission"",""status"":""Pending"",""verified"":false,""confidence"":""86.20"",""department"":""Sales"",""dataQuality"":""High"",""lastChecked"":""2026-03-21T15:39:57.242Z""}",User,Payment,Individual,Cryptocurrency,1774629225211
14460,8,REC-000460,"{""sku"":""SKU-VZHLCD5E"",""upc"":""396606910454"",""name"":""Item_n0xp3p"",""size"":""XS"",""tags"":[""clothing"",""books"",""food"",""food""],""brand"":""BrandD"",""color"":""professional"",""price"":54.15,""rating"":""0.4"",""weight"":75.14,""material"":""Nylon"",""inventory"":490,""dimensions"":{""width"":102,""height"":321,""length"":171},""createdDate"":""2025-05-20T10:24:39.560Z"",""description"":""A basic books product"",""lastModified"":""2026-03-25T08:28:54.072Z""}","{""region"":""US"",""source"":""Import"",""status"":""Inactive"",""verified"":false,""confidence"":""68.93"",""department"":""Marketing"",""dataQuality"":""Low"",""lastChecked"":""2026-03-19T04:03:23.082Z""}",Transaction,Return,Promotion,Unwanted,1774629225211
14461,8,REC-000461,"{""sku"":""SKU-H734J9R2"",""upc"":""466068138596"",""name"":""Item_1kvdq"",""size"":""One Size"",""tags"":[""electronics"",""toys"",""food"",""home""],""brand"":""BrandB"",""color"":""blue"",""price"":64.2,""rating"":""2.4"",""weight"":18.01,""material"":""Glass"",""inventory"":465,""dimensions"":{""width"":253,""height"":494,""length"":63},""createdDate"":""2025-04-07T16:33:28.700Z"",""description"":""A deluxe sports product"",""lastModified"":""2026-03-07T21:35:20.724Z""}","{""region"":""MENA"",""source"":""Web Scrape"",""status"":""Active"",""verified"":false,""confidence"":""67.48"",""department"":""Sales"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-13T15:21:13.138Z""}",Communication,Event,Email,Meetup,1774629225211
14462,8,REC-000462,"{""sku"":""SKU-KU8Q4GJ0"",""upc"":""863706588654"",""name"":""Item_n6fclh"",""size"":""L"",""tags"":[""furniture"",""books"",""furniture"",""music""],""brand"":""Premium"",""color"":""premium"",""price"":22.45,""rating"":""2.9"",""weight"":51.9,""material"":""Silk"",""inventory"":588,""dimensions"":{""width"":458,""height"":227,""length"":251},""createdDate"":""2025-11-26T12:10:38.889Z"",""description"":""A red furniture product"",""lastModified"":""2026-03-20T19:31:52.056Z""}","{""region"":""LATAM"",""source"":""Import"",""status"":""Archived"",""verified"":true,""confidence"":""55.48"",""department"":""Finance"",""dataQuality"":""Low"",""lastChecked"":""2026-03-26T15:07:59.268Z""}",Product,Product,Exclusive,Subscription,1774629225211
14463,8,REC-000463,"{""sku"":""SKU-I1NAT4WP"",""upc"":""887369068077"",""name"":""Item_xxf0wj"",""size"":""M"",""tags"":[""furniture"",""home"",""electronics"",""sports"",""clothing""],""brand"":""BrandC"",""color"":""large"",""price"":44.42,""rating"":""4.0"",""weight"":73.47,""material"":""Plastic"",""inventory"":572,""dimensions"":{""width"":298,""height"":491,""length"":429},""createdDate"":""2025-12-20T10:06:25.004Z"",""description"":""A blue art product"",""lastModified"":""2026-03-26T05:53:58.630Z""}","{""region"":""APAC"",""source"":""User Submission"",""status"":""Review"",""verified"":true,""confidence"":""18.37"",""department"":""Marketing"",""dataQuality"":""Low"",""lastChecked"":""2026-03-26T16:18:29.854Z""}",Content,Content,Text,Archive,1774629225211
14464,8,REC-000464,"{""sku"":""SKU-BVP0KSGQ"",""upc"":""46352843058"",""name"":""Item_o0mfe"",""size"":""M"",""tags"":[""music"",""art"",""toys""],""brand"":""Budget"",""color"":""basic"",""price"":90.64,""rating"":""3.0"",""weight"":55.5,""material"":""Polyester"",""inventory"":210,""dimensions"":{""width"":318,""height"":185,""length"":381},""createdDate"":""2025-09-21T23:52:51.955Z"",""description"":""A basic clothing product"",""lastModified"":""2026-03-10T16:17:45.671Z""}","{""region"":""EU"",""source"":""User Submission"",""status"":""Pending"",""verified"":true,""confidence"":""96.04"",""department"":""Support"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-16T15:58:55.748Z""}",System,Product,Server,Limited,1774629225211
14465,8,REC-000465,"{""sku"":""SKU-8QEN3GQ4"",""upc"":""322098365413"",""name"":""Item_lwvcqa"",""size"":""XL"",""tags"":[""toys""],""brand"":""BrandD"",""color"":""deluxe"",""price"":11.47,""rating"":""4.0"",""weight"":5.16,""material"":""Polyester"",""inventory"":739,""dimensions"":{""width"":198,""height"":285,""length"":471},""createdDate"":""2025-06-14T07:12:57.826Z"",""description"":""A deluxe electronics product"",""lastModified"":""2026-03-23T06:03:51.497Z""}","{""region"":""US"",""source"":""User Submission"",""status"":""Pending"",""verified"":false,""confidence"":""29.34"",""department"":""Support"",""dataQuality"":""High"",""lastChecked"":""2026-03-13T13:43:51.844Z""}",User,User,Premium,Customer,1774629225211
14466,8,REC-000466,"{""sku"":""SKU-9CSK8LXJ"",""upc"":""728404726357"",""name"":""Item_msnlpw"",""size"":""L"",""tags"":[""music"",""food""],""brand"":""BrandE"",""color"":""premium"",""price"":36.6,""rating"":""4.9"",""weight"":3.84,""material"":""Metal"",""inventory"":838,""dimensions"":{""width"":408,""height"":150,""length"":4},""createdDate"":""2025-10-18T20:18:01.639Z"",""description"":""A professional toys product"",""lastModified"":""2026-03-17T06:29:25.565Z""}","{""region"":""EU"",""source"":""Import"",""status"":""Archived"",""verified"":false,""confidence"":""69.16"",""department"":""Operations"",""dataQuality"":""High"",""lastChecked"":""2026-03-12T10:20:51.174Z""}",Service,Analytics,Premium,Retention,1774629225211
14467,8,REC-000467,"{""sku"":""SKU-D3TFH9N6"",""upc"":""386288316175"",""name"":""Item_zam3fd"",""size"":""XS"",""tags"":[""books""],""brand"":""Generic"",""color"":""standard"",""price"":11.73,""rating"":""0.4"",""weight"":76.62,""material"":""Polyester"",""inventory"":128,""dimensions"":{""width"":339,""height"":72,""length"":69},""createdDate"":""2026-01-16T14:53:37.750Z"",""description"":""A professional electronics product"",""lastModified"":""2026-03-27T10:17:00.344Z""}","{""region"":""US"",""source"":""Manual Entry"",""status"":""Review"",""verified"":true,""confidence"":""14.01"",""department"":""Sales"",""dataQuality"":""High"",""lastChecked"":""2026-03-06T23:05:08.054Z""}",Feedback,Feedback,Positive,Negative,1774629225211
14468,8,REC-000468,"{""sku"":""SKU-RTEPIECF"",""upc"":""638309691406"",""name"":""Item_y1ron5"",""size"":""XXL"",""tags"":[""home"",""sports""],""brand"":""Store Brand"",""color"":""large"",""price"":78.05,""rating"":""0.9"",""weight"":96.67,""material"":""Leather"",""inventory"":721,""dimensions"":{""width"":303,""height"":437,""length"":178},""createdDate"":""2025-06-25T06:50:04.239Z"",""description"":""A standard food product"",""lastModified"":""2026-03-03T02:22:59.939Z""}","{""region"":""EU"",""source"":""User Submission"",""status"":""Inactive"",""verified"":true,""confidence"":""39.47"",""department"":""Support"",""dataQuality"":""Low"",""lastChecked"":""2026-03-07T11:44:03.950Z""}",Security,Content,Audit,Image,1774629225211
